"nF","ipf","total_items","careless_rate","rep","respondent","pattern","corruption","z_rr","z_rr_iter","irv","longstring","d2","person_tot","gt","flag","pred_prob","rate"
8,10,80,0.4,2,161,"clean",0,0.734553827814148,0.418322046600319,0.164050892680683,-0.166868575781874,-0.63022512622583,0.565203555029886,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,163,"clean",0,0.897528648213243,0.996244477044608,-0.00262953982639334,-0.166868575781874,-0.621629953565537,-0.312843740590706,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,164,"clean",0,1.06646818072477,0.668719273493585,-0.22484249106275,-0.223645993544712,-0.572322741193662,-0.162713186375046,FALSE,FALSE,0.02,0.4
8,10,80,0.4,2,166,"clean",0,-0.395686631384983,-1.13595653150922,-0.349173025774155,-0.110091158019035,-0.743873974496025,1.65880181536237,FALSE,FALSE,0,0.4
8,10,80,0.4,2,167,"random",1,0.741143004327653,1.29253581119863,-0.570251731056167,-0.166868575781874,-0.439374900656037,0.831780892806188,TRUE,TRUE,0.21,0.4
8,10,80,0.4,2,168,"clean",0,-0.365048443380871,-0.410024362415711,-0.932768570760486,-0.110091158019035,-0.562596879274522,1.08396759323852,FALSE,FALSE,0,0.4
8,10,80,0.4,2,172,"clean",0,1.14818219627042,-0.186065625618538,-0.182609396074072,-0.223645993544712,-0.623392796164839,2.76081911229629,FALSE,FALSE,0.02,0.4
8,10,80,0.4,2,174,"clean",0,0.52896488505125,0.710358741336594,0.164050892680683,-0.166868575781874,-0.704952094997515,0.187978303027075,FALSE,FALSE,0,0.4
8,10,80,0.4,2,175,"clean",0,-1.01102462449232,-0.297324120351064,-0.383534151835731,-0.110091158019035,-0.704753257499652,2.38157599951131,FALSE,FALSE,0,0.4
8,10,80,0.4,2,177,"clean",0,-0.205171332044408,0.617755478772829,0.0740784732422017,-0.166868575781874,-0.748875123506831,-1.04929544158141,FALSE,FALSE,0,0.4
8,10,80,0.4,2,179,"clean",0,0.757803062972148,0.617884025699229,-0.16525111859137,-0.166868575781874,-0.736774439363468,0.364669506621888,FALSE,FALSE,0,0.4
8,10,80,0.4,2,180,"clean",0,-0.492260540810494,-0.624073768962573,-0.289813649881968,-0.166868575781874,-0.804675092549932,-1.66309608412111,FALSE,FALSE,0,0.4
8,10,80,0.4,2,181,"clean",0,0.402286873372331,0.856127806826141,-0.896276967247205,-0.223645993544712,-0.471360969923655,-1.13410776816967,FALSE,TRUE,0.355,0.4
8,10,80,0.4,2,182,"mixed",1,1.10582888858394,1.15158467231785,-0.0142300341726717,-0.110091158019035,-0.618667882521181,-1.03646007588772,TRUE,FALSE,0.06,0.4
8,10,80,0.4,2,185,"clean",0,0.766169671352788,0.833692647043131,-0.457492267897388,-0.166868575781874,-0.434083169934918,1.06316513573398,FALSE,FALSE,0.055,0.4
8,10,80,0.4,2,187,"clean",0,1.062561592999,1.20789805438769,-0.397346946985458,-0.110091158019035,-0.625169644466961,1.1728375489504,FALSE,FALSE,0.105,0.4
8,10,80,0.4,2,189,"clean",0,0.734801026121483,-0.00176201352337082,-0.441995518057719,-0.110091158019035,-0.61736976589748,-0.0359409308495232,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,190,"clean",0,-0.0998953113060509,-1.62464519656809,-0.790975946664886,0.0602410952694816,-0.704152585819945,0.25055202659005,FALSE,FALSE,0,0.4
8,10,80,0.4,2,193,"clean",0,-0.626198585432784,-0.554537351182899,-0.318700164152165,-0.223645993544712,-0.662258341040875,0.775315974366982,FALSE,FALSE,0,0.4
8,10,80,0.4,2,194,"clean",0,0.778953563450964,0.599811695005175,-0.0453965831414435,-0.053313740256196,-0.573610350484438,-1.29901875148407,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,196,"clean",0,-0.554100725719383,-0.820344051604277,-0.299747308413175,-0.166868575781874,-0.670420887608288,-2.23515409232602,FALSE,FALSE,0,0.4
8,10,80,0.4,2,197,"clean",0,-0.182912701305871,-0.335956676979199,-0.858675398642624,-0.166868575781874,-0.41468778689768,1.44279264929019,FALSE,FALSE,0,0.4
8,10,80,0.4,2,198,"clean",0,0.155499455157936,-0.149441073362069,-0.465346924996459,-0.110091158019035,-0.664025887540604,-1.24431827360055,FALSE,FALSE,0,0.4
8,10,80,0.4,2,199,"clean",0,0.105662208518594,0.787121501609527,-0.217803426277629,-0.053313740256196,-0.57943903862151,-1.01387482029531,FALSE,FALSE,0.025,0.4
8,10,80,0.4,2,201,"clean",0,0.310397788758037,-0.847726398757389,-0.0937617062091589,-0.223645993544712,-0.658632771566361,0.409798841960595,FALSE,FALSE,0,0.4
8,10,80,0.4,2,202,"clean",0,-0.427555617565106,0.314597431955278,-0.42803952069966,0.00346367750664276,-0.727570598040742,-0.996941956979794,FALSE,FALSE,0.01,0.4
8,10,80,0.4,2,205,"clean",0,-1.25172267863218,-2.43625314077826,-0.512987184101225,-0.166868575781874,-0.837914094115436,0.226720534528076,FALSE,FALSE,0,0.4
8,10,80,0.4,2,206,"clean",0,-0.501661197461081,-0.772572321437645,-0.0286654472367801,0.173795930795159,-0.812184552193521,1.07276819812934,FALSE,FALSE,0,0.4
8,10,80,0.4,2,207,"clean",0,0.086059901591414,-0.423629213711532,-0.0598837822302736,-0.166868575781874,-0.695794398234969,-1.80747022531082,FALSE,FALSE,0,0.4
8,10,80,0.4,2,208,"clean",0,0.565170440650256,1.03779750974081,0.0235246875557139,-0.166868575781874,-0.596450946060503,0.584195379120506,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,210,"clean",0,-0.327726840713807,-0.0949305083462987,-0.186150828829144,-0.166868575781874,-0.752378554751536,0.337768648103984,FALSE,FALSE,0,0.4
8,10,80,0.4,2,211,"clean",0,1.07158936781163,1.29023530774929,-0.280859373596342,-0.166868575781874,-0.574301110280126,-0.473378305217301,FALSE,FALSE,0.135,0.4
8,10,80,0.4,2,212,"clean",0,-0.436252485006042,-1.1824065256604,-0.337963920369253,-0.053313740256196,-0.823283083700888,1.04940853652755,FALSE,FALSE,0,0.4
8,10,80,0.4,2,213,"clean",0,1.12580403182085,0.9377246062733,-0.551221348856569,-0.223645993544712,-0.449078144155451,1.33525094109141,FALSE,FALSE,0.13,0.4
8,10,80,0.4,2,214,"clean",0,0.0452680296742408,-0.0586103567510126,-0.708753877559324,-0.166868575781874,-0.503040677610724,0.547155420056792,FALSE,FALSE,0,0.4
8,10,80,0.4,2,215,"clean",0,0.0823980480897067,0.232769416067399,-0.137906900145333,-0.166868575781874,-0.769520316342949,0.330971516820956,FALSE,FALSE,0,0.4
8,10,80,0.4,2,218,"mixed",1,0.972162864244701,0.833958127114949,-0.633002384183817,-0.110091158019035,-0.405554815222446,-2.05588719350848,TRUE,TRUE,0.335,0.4
8,10,80,0.4,2,221,"clean",0,0.536719730422927,0.306088126852827,-0.00797648982683232,-0.166868575781874,-0.735895864687551,0.0266191596004001,FALSE,FALSE,0.045,0.4
8,10,80,0.4,2,222,"random",0.9,1.37660382616387,1.1426735505332,-0.486444928136358,-0.166868575781874,-0.430443774091148,-3.63434032261148,TRUE,TRUE,0.575,0.4
8,10,80,0.4,2,224,"clean",0,-0.0810324171247411,-0.101967144695994,-0.570251731056167,-0.166868575781874,-0.547682564285512,-2.04136077064869,FALSE,FALSE,0,0.4
8,10,80,0.4,2,227,"clean",0,1.23022532831693,0.71990684429467,0.115487242947691,-0.166868575781874,-0.764054180360385,-0.99146880376748,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,230,"clean",0,1.07560033867999,0.133417007148437,-0.5397754932724,-0.166868575781874,-0.50375314202306,-1.2714190599893,FALSE,TRUE,0.305,0.4
8,10,80,0.4,2,231,"clean",0,0.766394128903128,0.41545240279282,0.7589772566338,-0.053313740256196,-0.865824748618336,-1.13697140683268,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,232,"clean",0,1.15650968283293,0.8426499485189,0.0197249282370973,-0.053313740256196,-0.666760152951366,-0.838948683413113,FALSE,FALSE,0.08,0.4
8,10,80,0.4,2,234,"clean",0,-0.344373394725371,0.297421527836317,-0.270894565957248,-0.110091158019035,-0.664977274872562,0.457253469264256,FALSE,FALSE,0,0.4
8,10,80,0.4,2,235,"clean",0,0.852530027125507,0.346986955518861,-0.0763964921939597,-0.110091158019035,-0.778045809016358,-1.69991458025458,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,236,"clean",0,-0.505886031595715,-0.0343852716542659,-0.524481886804338,-0.166868575781874,-0.730965701345706,0.314200975914098,FALSE,FALSE,0,0.4
8,10,80,0.4,2,240,"clean",0,0.876113642263437,-0.124731937616215,0.519318782768432,-0.053313740256196,-0.848506435142147,-1.11096822527562,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,241,"clean",0,0.372561633262607,0.214652683056453,-0.0669848282213536,-0.110091158019035,-0.702765453703527,-1.43458063791069,FALSE,FALSE,0,0.4
8,10,80,0.4,2,242,"clean",0,0.875881465978224,0.220235129968486,0.672509291081794,-0.110091158019035,-0.889550744392433,0.363469201079057,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,244,"clean",0,0.775609892684444,0.793085935389669,0.263287479063231,-0.110091158019035,-0.808306995269519,-0.837022328602879,FALSE,FALSE,0,0.4
8,10,80,0.4,2,245,"clean",0,-0.295014960879627,0.239393981447369,-0.369444885172356,0.00346367750664276,-0.72165755380434,0.232745351650295,FALSE,FALSE,0,0.4
8,10,80,0.4,2,247,"clean",0,0.264849582886663,-1.42899345064783,-0.505312319058013,-0.166868575781874,-0.82955841442372,-0.976879813856901,FALSE,FALSE,0,0.4
8,10,80,0.4,2,248,"clean",0,0.423997915459876,0.66272476299988,-0.0660815400202014,-0.166868575781874,-0.616421344493113,-1.2488768233159,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,250,"fatigue",0.9,1.38384777295328,1.36278877958506,2.2796782194117,-0.223645993544712,-1.2722628256981,-0.484776865486823,TRUE,TRUE,0.98,0.4
8,10,80,0.4,2,252,"clean",0,-0.0412619272813046,0.684403384924225,0.0413779757033213,-0.166868575781874,-0.703680014090034,-0.129226037114534,FALSE,FALSE,0,0.4
8,10,80,0.4,2,253,"clean",0,0.740007665570675,0.139316162459321,-0.385124816854495,-0.223645993544712,-0.598276554621505,0.16869189915693,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,254,"clean",0,-0.36265379944549,-1.908653759336,-0.482231039002129,-0.166868575781874,-0.819796110769651,-0.669916722381064,FALSE,FALSE,0,0.4
8,10,80,0.4,2,255,"clean",0,0.445303294531199,0.67292407583975,-0.643342270804188,-0.110091158019035,-0.569736322214787,-0.211088185730845,FALSE,FALSE,0.04,0.4
8,10,80,0.4,2,256,"clean",0,1.028039673521,0.780264232169392,-0.363922859405123,-0.166868575781874,-0.531611342876901,0.452210533054284,FALSE,FALSE,0.07,0.4
8,10,80,0.4,2,258,"fatigue",1,1.06524634529421,1.66936234122922,1.10219527121619,-0.280423411307551,-0.990834673042888,-1.17834358293379,TRUE,TRUE,0.92,0.4
8,10,80,0.4,2,259,"clean",0,1.15603005989786,0.679912291674061,0.658928562505872,-0.166868575781874,-0.95286003236268,-1.99318023938578,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,260,"clean",0,1.34820131225412,0.620902794470269,0.405761198769351,-0.110091158019035,-0.712927174452245,0.606444439664672,FALSE,FALSE,0,0.4
8,10,80,0.4,2,261,"clean",0,-0.681701297152542,-0.0437869187728101,-0.706080375017092,-0.166868575781874,-0.415292835664822,-2.23611284930143,FALSE,FALSE,0,0.4
8,10,80,0.4,2,262,"clean",0,-0.247569432086862,0.406301607463851,-0.292919671565523,-0.166868575781874,-0.583017294034117,0.882712604561586,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,265,"clean",0,0.944688091469168,1.10389597230306,-0.378637209540489,-0.166868575781874,-0.61985899758158,0.241752041399074,FALSE,FALSE,0.055,0.4
8,10,80,0.4,2,269,"clean",0,1.29129546831407,1.34510136035166,0.0993920668597128,-0.166868575781874,-0.477141954988632,2.12038550514378,FALSE,FALSE,0.16,0.4
8,10,80,0.4,2,270,"pure_straight",0.9,1.42779183354157,1.32852122592,2.11390330107057,0.855124943949225,-1.09435260179264,-0.120439612393091,TRUE,TRUE,0.995,0.4
8,10,80,0.4,2,271,"acquiescent",1,1.12068095384605,0.737384004845159,4.57458333752934,0.287350766320837,-1.37304295529766,1.60336052439262,TRUE,TRUE,0.995,0.4
8,10,80,0.4,2,272,"clean",0,0.73425915734343,1.01547909546774,-0.239021138821122,-0.166868575781874,-0.58598137892141,-0.305035974937869,FALSE,FALSE,0.025,0.4
8,10,80,0.4,2,273,"clean",0,1.13769160357348,-0.0273858952222469,-0.330438561103497,-0.166868575781874,-0.61947155725003,1.40265974095487,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,275,"mixed",1,1.00428154278414,1.57103733909867,-0.205717110971245,-0.166868575781874,-0.496477627843138,-2.00815875614699,TRUE,TRUE,0.395,0.4
8,10,80,0.4,2,276,"clean",0,1.14119953452601,1.31968856086547,-0.0634999435694921,-0.166868575781874,-0.594507851876095,1.02036024973471,FALSE,FALSE,0.15,0.4
8,10,80,0.4,2,277,"random",0.9,0.690817391683678,0.911853578289299,-0.67204179622637,-0.166868575781874,-0.522552909034805,-0.2866223469832,TRUE,FALSE,0.05,0.4
8,10,80,0.4,2,279,"acquiescent",0.9,1.35572183655956,1.53258293009208,2.77110006704663,-0.053313740256196,-1.19812119063189,-0.458811122130823,TRUE,TRUE,0.98,0.4
8,10,80,0.4,2,280,"clean",0,0.418351126489361,-0.782444334201317,-0.562646459748741,-0.166868575781874,-0.511273174000919,0.64953176210253,FALSE,FALSE,0,0.4
8,10,80,0.4,2,281,"clean",0,0.633813071610485,0.947152304452132,0.811584318275734,-0.166868575781874,-0.888548654043115,1.517286013815,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,286,"clean",0,1.36999986247856,0.59467954485673,0.541750839164872,-0.053313740256196,-0.843199359639966,1.27747960521659,FALSE,FALSE,0.04,0.4
8,10,80,0.4,2,287,"clean",0,-0.256365761224363,-0.411570513421518,0.541750839164872,-0.110091158019035,-0.898803877823585,0.735558371555661,FALSE,FALSE,0.01,0.4
8,10,80,0.4,2,288,"clean",0,0.522918266432309,0.557142968611256,0.240490131768301,-0.223645993544712,-0.733370791544788,-1.8776625285391,FALSE,FALSE,0.025,0.4
8,10,80,0.4,2,289,"clean",0,0.111014818650058,-0.0831135354514173,0.536133781593163,-0.053313740256196,-0.792545795062219,-1.39629178717709,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,290,"clean",0,0.146283681588859,1.43756972638027,0.383337878679525,-0.166868575781874,-0.768187656080445,-0.660300782007433,FALSE,TRUE,0.25,0.4
8,10,80,0.4,2,292,"acquiescent",0.9,1.22912104821055,0.729316317087749,2.60998358252654,0.0602410952694816,-1.17267805242462,-0.276615590157805,TRUE,TRUE,0.99,0.4
8,10,80,0.4,2,296,"clean",0,1.22546286340575,0.862499756717107,0.189908879963864,-0.166868575781874,-0.620112163805072,-0.728754500537792,FALSE,FALSE,0.02,0.4
8,10,80,0.4,2,299,"longstring",0.9,1.42056217270547,1.86995697304568,3.6190400434072,0.0602410952694816,-1.3663841722818,-1.20699452360642,TRUE,TRUE,1,0.4
8,10,80,0.4,2,300,"clean",0,0.557761881941268,0.360872433323755,0.510143654740262,-0.110091158019035,-0.769205680158826,-0.586858045078955,FALSE,FALSE,0,0.4
8,10,80,0.4,2,303,"clean",0,-0.420299045606586,-0.624882039318606,-0.457613184019984,0.0602410952694816,-0.699994888301189,0.305327839504144,FALSE,FALSE,0,0.4
8,10,80,0.4,2,304,"clean",0,-0.16830859479199,0.416318577491986,-0.139946188873197,-0.166868575781874,-0.578843160732084,-1.15886598095898,FALSE,FALSE,0,0.4
8,10,80,0.4,2,305,"clean",0,0.772432772005498,1.39830952584435,-0.397346946985458,-0.166868575781874,-0.582994804845386,-0.115799414245336,FALSE,TRUE,0.425,0.4
8,10,80,0.4,2,306,"clean",0,0.644736780372522,0.294846110894898,-0.596207093772734,-0.223645993544712,-0.525328690930515,-0.261868750515676,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,307,"clean",0,0.445603588698877,-0.0127465973788222,0.419964465149093,-0.166868575781874,-0.878045076936252,0.560976430677135,FALSE,FALSE,0,0.4
8,10,80,0.4,2,308,"clean",0,0.0627752637112522,0.487804041119127,-0.280859373596342,-0.110091158019035,-0.632812006261582,-0.554259873869649,FALSE,FALSE,0,0.4
8,10,80,0.4,2,309,"clean",0,-0.150152045007823,0.409086610870078,-0.218935264149404,-0.110091158019035,-0.562451702852911,1.93777022736143,FALSE,FALSE,0,0.4
8,10,80,0.4,2,310,"fatigue",1,1.30199212499015,1.36591947857862,4.20245069961999,-0.280423411307551,-1.49254460926701,1.62555384769958,TRUE,TRUE,0.995,0.4
8,10,80,0.4,2,311,"clean",0,0.265180978185078,-0.490617076574719,-0.21037827972863,-0.166868575781874,-0.756652167868809,-1.57398447056866,FALSE,FALSE,0,0.4
8,10,80,0.4,2,314,"clean",0,0.175555823387152,-0.637616023635164,-0.168422483291203,-0.110091158019035,-0.66909250191637,1.48382319057679,FALSE,FALSE,0,0.4
8,10,80,0.4,2,317,"clean",0,0.226682837963639,-0.399828094846939,-0.898535333326077,-0.110091158019035,-0.592047965784302,-0.155572346195657,FALSE,FALSE,0,0.4
8,10,80,0.4,2,318,"clean",0,1.40688787194466,1.02780908392421,0.504989695023529,-0.110091158019035,-0.754873720270587,0.25286722323339,FALSE,FALSE,0.1,0.4
8,10,80,0.4,2,319,"clean",0,-0.563870043238365,-0.992287944678198,-0.67204179622637,-0.166868575781874,-0.697569160249809,0.13063394817129,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,320,"clean",0,-0.243315015242724,-0.553715596905836,-0.397346946985458,-0.166868575781874,-0.572359114893626,0.0340125676828307,FALSE,FALSE,0,0.4
8,10,80,0.4,2,321,"longstring",1,1.21139310200969,1.26221974519115,0.00246119750060009,-0.166868575781874,-0.432037224814605,-0.614199685167443,TRUE,TRUE,0.225,0.4
8,10,80,0.4,2,324,"clean",0,0.805088184099253,1.13424226649574,-0.601054533528658,-0.166868575781874,-0.448114776365989,1.42996341343015,FALSE,FALSE,0.115,0.4
8,10,80,0.4,2,325,"clean",0,-1.16530707243357,-1.70545878189022,-0.642402971950553,-0.053313740256196,-0.770292771717178,-0.497869958909915,FALSE,FALSE,0,0.4
8,10,80,0.4,2,326,"clean",0,-0.400600995012787,0.302463581983516,-0.101078218284482,-0.053313740256196,-0.783787269389418,0.852293316699246,FALSE,FALSE,0,0.4
8,10,80,0.4,2,327,"clean",0,-0.187241138185712,0.305357080416835,-0.0261970786034573,-0.110091158019035,-0.753268731141182,0.62151422562338,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,329,"clean",0,0.271021106694231,-0.29754284158016,-0.339319963046815,-0.223645993544712,-0.672934930104744,-0.175960567096748,FALSE,FALSE,0,0.4
8,10,80,0.4,2,330,"clean",0,-0.186528324448517,-1.48440574948833,-0.755073924942821,0.00346367750664276,-0.599331509367635,1.51869278632743,FALSE,FALSE,0,0.4
8,10,80,0.4,2,331,"clean",0,0.210326986691824,-0.460654170203949,-0.298382397363978,-0.053313740256196,-0.773551088235631,-1.83989155302004,FALSE,FALSE,0,0.4
8,10,80,0.4,2,332,"clean",0,1.04923435555826,0.147909938840679,-0.217803426277629,-0.223645993544712,-0.665553162245525,-0.433005762807431,FALSE,FALSE,0.01,0.4
8,10,80,0.4,2,333,"clean",0,-0.518458492859606,0.28477096903484,-0.190574652185635,-0.110091158019035,-0.815983405574127,0.863736810042149,FALSE,FALSE,0,0.4
8,10,80,0.4,2,334,"clean",0,-0.456179785556357,0.0654736870815388,0.263287479063231,-0.053313740256196,-0.865570470427218,0.921523604698972,FALSE,FALSE,0,0.4
8,10,80,0.4,2,335,"clean",0,1.09687398247233,-0.13287133750516,0.177638320067503,-0.166868575781874,-0.689138218350542,0.0211110130693058,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,337,"clean",0,0.949606081354115,0.460013031111156,0.310686230817461,-0.110091158019035,-0.762962975053943,0.132377218071187,FALSE,FALSE,0.01,0.4
8,10,80,0.4,2,338,"clean",0,0.813801614312496,1.33180001238746,0.245941978492781,-0.166868575781874,-0.704223910054151,-2.10542654287549,FALSE,FALSE,0.06,0.4
8,10,80,0.4,2,339,"clean",0,0.395611719305689,1.29483002255253,-0.131784793539925,-0.166868575781874,-0.573541266245129,1.47486238725285,FALSE,FALSE,0.115,0.4
8,10,80,0.4,2,340,"clean",0,-0.42142919956595,-0.211876944019044,-0.674378956698765,-0.166868575781874,-0.679999637765806,-1.79388507952831,FALSE,FALSE,0,0.4
8,10,80,0.4,2,342,"mixed",0.9,0.969476078803076,1.22340717431666,-0.199664750134015,-0.166868575781874,-0.536851859340929,0.0881661186480285,TRUE,FALSE,0.16,0.4
8,10,80,0.4,2,343,"clean",0,0.725344776075618,-0.187619296916244,-0.615692628168982,-0.166868575781874,-0.634964104823385,-1.91403601016335,FALSE,FALSE,0,0.4
8,10,80,0.4,2,344,"clean",0,-0.20711938889146,-0.367238483404609,-0.746414063131386,-0.166868575781874,-0.57098991056826,0.443661933233502,FALSE,FALSE,0,0.4
8,10,80,0.4,2,345,"clean",0,1.29940266159813,1.09952218412192,0.0793703992233509,-0.166868575781874,-0.604688239343531,1.99452885790444,FALSE,FALSE,0.12,0.4
8,10,80,0.4,2,346,"clean",0,0.24723450020006,0.646867736307287,0.850644172793346,0.0602410952694816,-0.981778597092139,-0.240967588006836,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,347,"clean",0,1.36353354487913,1.51495306217461,0.980425212198214,-0.110091158019035,-0.978870303439738,-0.199336616821562,FALSE,TRUE,0.715,0.4
8,10,80,0.4,2,349,"mixed",1,1.07625442449559,0.632975797709765,-0.510469905710058,-0.166868575781874,-0.508456126547326,-0.390064100177858,TRUE,TRUE,0.28,0.4
8,10,80,0.4,2,350,"clean",0,-0.629937121176481,0.227343645636951,-0.0700807524951562,-0.110091158019035,-0.806844074337076,-0.511124455085722,FALSE,FALSE,0,0.4
8,10,80,0.4,2,351,"clean",0,0.401687223433534,1.23969998517511,0.229602583196761,-0.166868575781874,-0.753203951569565,-1.19022565374068,FALSE,FALSE,0.045,0.4
8,10,80,0.4,2,352,"clean",0,-0.928028762317178,-0.664582741553235,-0.230492881273349,0.00346367750664276,-0.803269716172508,-1.73019600677184,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,353,"longstring",0.9,1.12159643263936,1.72514262318566,-1.9260320653364,-0.166868575781874,-0.082673278505566,-0.641554497092574,TRUE,TRUE,0.985,0.4
8,10,80,0.4,2,354,"pure_straight",0.9,1.15601398918459,0.803001821419978,2.72114721328611,0.855124943949225,-1.05542654992391,1.10297461287607,TRUE,TRUE,1,0.4
8,10,80,0.4,2,355,"clean",0,1.18175480464236,0.596150703193652,1.16003891714564,0.11701851303232,-0.864381049001063,-0.745184176701553,FALSE,TRUE,0.78,0.4
8,10,80,0.4,2,357,"clean",0,0.992552777533233,-0.131819609079603,0.407446739886751,-0.223645993544712,-0.870787701446011,-0.513099926673366,FALSE,FALSE,0.025,0.4
8,10,80,0.4,2,359,"clean",0,0.749563285744267,-0.167233724919807,0.0550682375348975,-0.110091158019035,-0.725096162385593,0.821444785958881,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,360,"random",0.9,1.12898424282618,1.31623028407511,-0.235887161792654,-0.166868575781874,-0.303947525956505,0.720470566819688,TRUE,TRUE,0.36,0.4
8,10,80,0.4,2,361,"clean",0,-0.470543748992829,-1.19194887029576,-0.665025207933891,0.00346367750664276,-0.683888302791514,1.01969215129148,FALSE,FALSE,0,0.4
8,10,80,0.4,2,362,"random",1,0.423906900166721,0.865745376520395,-0.690715342976277,-0.166868575781874,-0.478990370390625,-1.01262004554515,TRUE,FALSE,0.07,0.4
8,10,80,0.4,2,363,"clean",0,0.785493687892424,0.096648938436313,-0.287824957825404,-0.053313740256196,-0.638948477152559,1.29916668407434,FALSE,FALSE,0.01,0.4
8,10,80,0.4,2,364,"acquiescent",1,1.11383956125635,1.19602735225032,3.80756960141923,0.11701851303232,-1.46334813171517,0.225946823496076,TRUE,TRUE,0.995,0.4
8,10,80,0.4,2,365,"clean",0,0.383789742455131,-1.1402572300871,-0.399300234428964,-0.166868575781874,-0.720932931184315,0.00572752296503445,FALSE,FALSE,0,0.4
8,10,80,0.4,2,366,"clean",0,0.506493318777484,0.23204817823393,-0.049539473985863,-0.166868575781874,-0.655773777904018,1.45222806168029,FALSE,FALSE,0,0.4
8,10,80,0.4,2,367,"clean",0,0.427182485661256,0.383073365885069,0.0550682375348975,-0.166868575781874,-0.775363159534417,-0.146975512479393,FALSE,FALSE,0,0.4
8,10,80,0.4,2,368,"clean",0,0.826412566091111,0.938715137538134,0.361007815448022,-0.110091158019035,-0.739855794688035,2.11274091540046,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,370,"clean",0,0.649313757228897,0.565794069491057,0.142593614592363,-0.166868575781874,-0.732213366434332,0.820449690595169,FALSE,FALSE,0,0.4
8,10,80,0.4,2,372,"clean",0,-0.778894140099602,-0.34304743525501,-0.520652659484043,-0.110091158019035,-0.684969848794738,1.83312967615394,FALSE,FALSE,0,0.4
8,10,80,0.4,2,373,"clean",0,0.0493369620878775,0.749924367706545,0.62323063586497,-0.053313740256196,-0.883770045249514,-0.320201473299346,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,375,"clean",0,0.576689134353383,0.382722704972098,-0.092734094456258,-0.166868575781874,-0.713002702793778,-0.514510552610282,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,377,"clean",0,0.358651161082387,0.675843869114377,-0.226475374494944,-0.166868575781874,-0.624000559730329,-1.08248847295708,FALSE,FALSE,0.025,0.4
8,10,80,0.4,2,379,"clean",0,1.37067407429159,0.819403432155946,-0.0246375655559178,-0.053313740256196,-0.671318793118027,-0.485030932489794,FALSE,FALSE,0.11,0.4
8,10,80,0.4,2,380,"clean",0,0.655266244592524,0.703123733958086,-0.129615019489666,-0.110091158019035,-0.589254097103471,0.400920902038543,FALSE,FALSE,0.03,0.4
8,10,80,0.4,2,381,"clean",0,0.895437535306265,0.611891891613081,-0.148987031064373,-0.166868575781874,-0.59358173889938,-0.486527079257625,FALSE,FALSE,0,0.4
8,10,80,0.4,2,382,"clean",0,-0.401948183368776,-1.0112285348554,-0.385124816854495,-0.166868575781874,-0.711618014855845,1.87333435142235,FALSE,FALSE,0,0.4
8,10,80,0.4,2,383,"clean",0,0.645737634720985,-0.214184975465455,0.0491405333032848,-0.166868575781874,-0.735127267514216,-0.432365308908958,FALSE,FALSE,0,0.4
8,10,80,0.4,2,384,"clean",0,0.340067031475547,0.0882907746233696,-0.280983829546671,-0.166868575781874,-0.7302293359519,1.3235717762719,FALSE,FALSE,0,0.4
8,10,80,0.4,2,385,"clean",0,0.852914178794944,1.13678511733342,-0.0908068353368602,-0.166868575781874,-0.519959867760966,-0.263660672292194,FALSE,FALSE,0.015,0.4
8,10,80,0.4,2,386,"clean",0,0.0550729844393941,0.233352989606698,-0.194616411017917,-0.166868575781874,-0.767779188457218,2.20396238704684,FALSE,FALSE,0,0.4
8,10,80,0.4,2,389,"clean",0,-0.701194433615134,0.227025822342542,0.172118642695047,0.00346367750664276,-0.950892131507411,-1.36629612194664,FALSE,FALSE,0.005,0.4
8,10,80,0.4,2,390,"clean",0,-0.623537585132963,-0.341525054468107,-0.619818263468031,-0.223645993544712,-0.650486307939511,-0.71648280856147,FALSE,FALSE,0,0.4
